xdatetime_srv,xdatetime_loc,xouttemp,xwinddirec,xwindsp,xsunvol,xsunadd,xinsunvol,xinsunadd,xgndtemp,xgndhum,xwatertemp2,xrain,xhumlack,xsthum,xabhum,xdhum,Xsupplytemp1,Xreturntemp1,xintemp1,xinhum1,xco2,xco2set,xwinvol1_1,xcurivol,x3way1vol,xwinlauto,xcurlauto,x3waylauto,xco2auto,xlightauto,xhunauto,xboauto,xpumpauto,xco2run,xlightrun,xhunrun,xborun,xjuya,xventtemp1,xheattemp1,xasslauto,xass1run,XheatandCool1Auto,XheatandCool1Run,xpumprun1,set_val1,re_val1,ac_val1,set_ec,now_ec,set_ph,now_ph,sunrise,sunset,sunvol,sunadd,water_con,medium_ec,medium_temp,in_temp,in_hum,pi_ec,g1,j30m,jday
2026-03-17 04:34:00,2026-03-17 04:34:00,16.4,89,1.1,0.0,0.0,0.0,0.0,14.5,71.6,45.0,0,7.61,29.03,21.42,12.8,60.0,40.0,18.1,73.8,439,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.5,5.8,5.83,06:30,18:30,0.0,0.0,51.3,3.0,16.1,18.1,73.8,2.4,0.0,0.0,1850.5
2026-03-17 04:35:00,2026-03-17 04:35:00,16.6,218,0.8,0.0,0.0,0.0,0.0,14.6,69.3,45.0,0,7.5,28.98,21.48,12.8,60.0,40.0,18.0,74.1,433,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.46,5.8,5.73,06:30,18:30,0.0,0.0,51.2,2.96,16.0,18.0,74.1,2.36,0.0,0.0,1850.5
2026-03-17 04:36:00,2026-03-17 04:36:00,16.5,169,0.1,0.0,0.0,0.0,0.0,14.6,69.7,45.0,0,7.66,28.89,21.22,12.5,60.0,40.0,17.8,73.5,422,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.46,5.8,5.85,06:30,18:30,0.0,0.0,51.1,2.96,15.8,17.8,73.5,2.36,0.0,0.0,1850.5
2026-03-17 04:37:00,2026-03-17 04:37:00,16.7,196,1.0,0.0,0.0,0.0,0.0,14.7,69.6,45.0,0,8.13,28.96,20.83,12.3,60.0,40.0,17.9,71.9,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.75,06:30,18:30,0.0,0.0,51.1,3.02,15.9,17.9,71.9,2.42,0.0,0.0,1850.5
2026-03-17 04:38:00,2026-03-17 04:38:00,16.6,192,1.0,0.0,0.0,0.0,0.0,14.5,70.9,45.0,0,7.55,29.03,21.48,12.9,60.0,40.0,18.1,74.0,447,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.78,06:30,18:30,0.0,0.0,51.1,3.01,16.1,18.1,74.0,2.41,0.0,0.0,1850.5
2026-03-17 04:39:00,2026-03-17 04:39:00,16.7,286,0.1,0.0,0.0,0.0,0.0,14.7,72.0,45.0,0,7.5,29.07,21.57,13.0,60.0,40.0,18.1,74.2,438,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.43,5.8,5.85,06:30,18:30,0.0,0.0,51.0,2.93,16.1,18.1,74.2,2.33,0.0,0.0,1850.5
2026-03-17 04:40:00,2026-03-17 04:40:00,17.1,280,2.5,0.0,0.0,0.0,0.0,15.2,69.0,45.0,0,8.0,29.08,21.08,12.7,60.0,40.0,18.2,72.5,431,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.55,5.8,5.77,06:30,18:30,0.0,0.0,51.0,3.05,16.2,18.2,72.5,2.45,0.0,0.0,1850.5
2026-03-17 04:41:00,2026-03-17 04:41:00,16.9,343,1.7,0.0,0.0,0.0,0.0,14.8,71.5,45.0,0,7.48,29.03,21.55,12.9,60.0,40.0,18.1,74.2,478,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.73,06:30,18:30,0.0,0.0,50.9,3.04,16.1,18.1,74.2,2.44,0.0,0.0,1850.5
2026-03-17 04:42:00,2026-03-17 04:42:00,16.7,62,0.6,0.0,0.0,0.0,0.0,14.7,70.7,45.0,0,7.55,28.89,21.34,12.6,60.0,40.0,17.8,73.9,477,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.79,06:30,18:30,0.0,0.0,50.9,3.04,15.8,17.8,73.9,2.44,0.0,0.0,1850.5
2026-03-17 04:43:00,2026-03-17 04:43:00,17.0,31,0.3,0.0,0.0,0.0,0.0,15.0,68.9,45.0,0,8.29,29.05,20.75,12.4,60.0,40.0,18.1,71.4,438,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.86,06:30,18:30,0.0,0.0,50.8,3.03,16.1,18.1,71.4,2.43,0.0,0.0,1850.5
2026-03-17 04:44:00,2026-03-17 04:44:00,16.9,266,1.1,0.0,0.0,0.0,0.0,14.9,69.6,45.0,0,7.28,28.97,21.7,12.9,60.0,40.0,17.9,74.9,438,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.76,06:30,18:30,0.0,0.0,50.8,2.97,15.9,17.9,74.9,2.37,0.0,0.0,1850.5
2026-03-17 04:45:00,2026-03-17 04:45:00,16.8,297,0.4,0.0,0.0,0.0,0.0,14.7,70.6,45.0,0,8.02,29.04,21.02,12.6,60.0,40.0,18.1,72.4,491,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.46,5.8,5.84,06:30,18:30,0.0,0.0,50.7,2.96,16.1,18.1,72.4,2.36,0.0,0.0,1850.5
2026-03-17 04:46:00,2026-03-17 04:46:00,16.7,14,0.5,0.0,0.0,0.0,0.0,14.8,70.7,45.0,0,7.8,29.01,21.21,12.6,60.0,40.0,18.0,73.1,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.79,06:30,18:30,0.0,0.0,50.7,3.02,16.0,18.0,73.1,2.42,0.0,0.0,1850.5
2026-03-17 04:47:00,2026-03-17 04:47:00,17.2,101,1.0,0.0,0.0,0.0,0.0,15.4,70.4,45.0,0,8.0,29.14,21.14,12.8,60.0,40.0,18.3,72.5,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.79,06:30,18:30,0.0,0.0,50.6,3.04,16.3,18.3,72.5,2.44,0.0,0.0,1850.5
2026-03-17 04:48:00,2026-03-17 04:48:00,17.1,318,0.7,0.0,0.0,0.0,0.0,15.2,67.9,45.0,0,7.82,29.0,21.18,12.6,60.0,40.0,18.0,73.0,435,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.88,06:30,18:30,0.0,0.0,50.6,2.99,16.0,18.0,73.0,2.39,0.0,0.0,1850.5
2026-03-17 04:49:00,2026-03-17 04:49:00,17.1,294,0.4,0.0,0.0,0.0,0.0,15.1,69.1,45.0,0,7.95,29.09,21.14,12.7,60.0,40.0,18.2,72.7,431,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.83,06:30,18:30,0.0,0.0,50.5,3.02,16.2,18.2,72.7,2.42,0.0,0.0,1850.5
2026-03-17 04:50:00,2026-03-17 04:50:00,17.0,69,2.1,0.0,0.0,0.0,0.0,15.0,68.3,45.0,0,7.86,29.07,21.21,12.7,60.0,40.0,18.1,73.0,439,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.76,06:30,18:30,0.0,0.0,50.4,3.03,16.1,18.1,73.0,2.43,0.0,0.0,1850.5
2026-03-17 04:51:00,2026-03-17 04:51:00,17.2,94,0.2,0.0,0.0,0.0,0.0,15.0,69.8,45.0,0,8.01,29.06,21.05,12.6,60.0,40.0,18.1,72.4,456,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.46,5.8,5.85,06:30,18:30,0.0,0.0,50.4,2.96,16.1,18.1,72.4,2.36,0.0,0.0,1850.5
2026-03-17 04:52:00,2026-03-17 04:52:00,17.5,202,0.0,0.0,0.0,0.0,0.0,15.7,67.8,45.0,0,7.82,29.12,21.3,12.9,60.0,40.0,18.2,73.1,443,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.56,5.8,5.79,06:30,18:30,0.0,0.0,50.3,3.06,16.2,18.2,73.1,2.46,0.0,0.0,1850.5
2026-03-17 04:53:00,2026-03-17 04:53:00,17.2,127,0.8,0.0,0.0,0.0,0.0,15.2,68.7,45.0,0,7.91,29.15,21.25,12.9,60.0,40.0,18.3,72.9,445,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.5,5.8,5.74,06:30,18:30,0.0,0.0,50.3,3.0,16.3,18.3,72.9,2.4,0.0,0.0,1850.5
2026-03-17 04:54:00,2026-03-17 04:54:00,16.9,190,0.7,0.0,0.0,0.0,0.0,14.9,69.5,45.0,0,8.08,28.9,20.82,12.2,60.0,40.0,17.8,72.0,411,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.77,06:30,18:30,0.0,0.0,50.2,2.99,15.8,17.8,72.0,2.39,0.0,0.0,1850.5
2026-03-17 04:55:00,2026-03-17 04:55:00,17.3,0,2.4,0.0,0.0,0.0,0.0,15.4,68.4,45.0,0,7.53,28.97,21.44,12.7,60.0,40.0,17.9,74.0,435,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.87,06:30,18:30,0.0,0.0,50.2,2.99,15.9,17.9,74.0,2.39,0.0,0.0,1850.5
2026-03-17 04:56:00,2026-03-17 04:56:00,17.2,313,1.4,0.0,0.0,0.0,0.0,15.2,69.9,45.0,0,8.04,28.93,20.88,12.3,60.0,40.0,17.9,72.2,441,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.55,5.8,5.87,06:30,18:30,0.0,0.0,50.1,3.05,15.9,17.9,72.2,2.45,0.0,0.0,1850.5
2026-03-17 04:57:00,2026-03-17 04:57:00,17.6,115,0.3,0.0,0.0,0.0,0.0,15.8,67.7,45.0,0,7.43,28.83,21.4,12.5,60.0,40.0,17.7,74.2,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.78,06:30,18:30,0.0,0.0,50.1,2.99,15.7,17.7,74.2,2.39,0.0,0.0,1850.5
2026-03-17 04:58:00,2026-03-17 04:58:00,17.2,10,0.4,0.0,0.0,0.0,0.0,15.3,69.3,45.0,0,7.8,28.74,20.93,12.0,60.0,40.0,17.5,72.9,443,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.85,06:30,18:30,0.0,0.0,50.0,2.97,15.5,17.5,72.9,2.37,0.0,0.0,1850.5
2026-03-17 04:59:00,2026-03-17 04:59:00,17.5,181,0.0,0.0,0.0,0.0,0.0,15.4,69.8,45.0,0,7.94,28.93,21.0,12.4,60.0,40.0,17.9,72.6,447,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.89,06:30,18:30,0.0,0.0,50.0,3.01,15.9,17.9,72.6,2.41,0.0,0.0,1850.5
2026-03-17 05:00:00,2026-03-17 05:00:00,17.6,232,0.1,0.0,0.0,0.0,0.0,15.8,69.7,45.0,0,7.7,29.03,21.33,12.8,60.0,40.0,18.1,73.5,448,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.78,06:30,18:30,0.0,0.0,49.9,2.97,16.1,18.1,73.5,2.37,0.0,0.0,1850.5
2026-03-17 05:01:00,2026-03-17 05:01:00,17.6,240,0.5,0.0,0.0,0.0,0.0,15.5,67.1,45.0,0,7.65,29.02,21.37,12.8,60.0,40.0,18.0,73.7,460,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.41,5.8,5.71,06:30,18:30,0.0,0.0,49.9,2.91,16.0,18.0,73.7,2.31,0.0,0.0,1850.5
2026-03-17 05:02:00,2026-03-17 05:02:00,17.5,205,0.9,0.0,0.0,0.0,0.0,15.6,69.3,45.0,0,7.84,29.03,21.19,12.7,60.0,40.0,18.1,73.0,435,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.8,06:30,18:30,0.0,0.0,49.8,3.03,16.1,18.1,73.0,2.43,0.0,0.0,1850.5
2026-03-17 05:03:00,2026-03-17 05:03:00,17.7,141,0.9,0.0,0.0,0.0,0.0,15.8,68.9,45.0,0,7.74,29.01,21.27,12.7,60.0,40.0,18.0,73.3,418,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.57,5.8,5.77,06:30,18:30,0.0,0.0,49.8,3.07,16.0,18.0,73.3,2.47,0.0,0.0,1850.5
2026-03-17 05:04:00,2026-03-17 05:04:00,17.7,70,0.4,0.0,0.0,0.0,0.0,15.8,67.1,45.0,0,7.56,28.91,21.35,12.6,60.0,40.0,17.8,73.8,485,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.45,5.8,5.86,06:30,18:30,0.0,0.0,49.7,2.95,15.8,17.8,73.8,2.35,0.0,0.0,1850.5
2026-03-17 05:05:00,2026-03-17 05:05:00,18.0,295,0.5,0.0,0.0,0.0,0.0,15.8,67.8,45.0,0,7.8,29.16,21.35,13.0,60.0,40.0,18.3,73.2,436,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.78,06:30,18:30,0.0,0.0,49.7,2.99,16.3,18.3,73.2,2.39,0.0,0.0,1850.5
2026-03-17 05:06:00,2026-03-17 05:06:00,17.7,269,1.7,0.0,0.0,0.0,0.0,15.7,69.4,45.0,0,8.12,28.94,20.83,12.3,60.0,40.0,17.9,72.0,435,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.45,5.8,5.9,06:30,18:30,0.0,0.0,49.6,2.95,15.9,17.9,72.0,2.35,0.0,0.0,1850.5
2026-03-17 05:07:00,2026-03-17 05:07:00,17.8,127,0.7,0.0,0.0,0.0,0.0,15.6,70.9,45.0,0,8.19,29.12,20.92,12.6,60.0,40.0,18.2,71.9,415,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.46,5.8,5.81,06:30,18:30,0.0,0.0,49.6,2.96,16.2,18.2,71.9,2.36,0.0,0.0,1850.5
2026-03-17 05:08:00,2026-03-17 05:08:00,17.9,70,0.2,0.0,0.0,0.0,0.0,15.8,69.4,45.0,0,7.41,28.97,21.56,12.8,60.0,40.0,17.9,74.4,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.8,06:30,18:30,0.0,0.0,49.5,3.03,15.9,17.9,74.4,2.43,0.0,0.0,1850.5
2026-03-17 05:09:00,2026-03-17 05:09:00,17.7,66,0.3,0.0,0.0,0.0,0.0,15.7,68.0,45.0,0,8.04,29.02,20.98,12.5,60.0,40.0,18.0,72.3,431,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.55,5.8,5.83,06:30,18:30,0.0,0.0,49.5,3.05,16.0,18.0,72.3,2.45,0.0,0.0,1850.5
2026-03-17 05:10:00,2026-03-17 05:10:00,18.3,165,1.4,0.0,0.0,0.0,0.0,16.4,68.0,45.0,0,8.15,29.04,20.89,12.5,60.0,40.0,18.1,71.9,438,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.63,5.8,5.8,06:30,18:30,0.0,0.0,49.4,3.13,16.1,18.1,71.9,2.53,0.0,0.0,1850.5
2026-03-17 05:11:00,2026-03-17 05:11:00,17.8,29,2.7,0.0,0.0,0.0,0.0,15.6,69.2,45.0,0,7.99,28.93,20.94,12.3,60.0,40.0,17.9,72.4,424,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.55,5.8,5.8,06:30,18:30,0.0,0.0,49.4,3.05,15.9,17.9,72.4,2.45,0.0,0.0,1850.5
2026-03-17 05:12:00,2026-03-17 05:12:00,17.7,89,0.3,0.0,0.0,0.0,0.0,15.7,68.9,45.0,0,7.91,29.13,21.22,12.8,60.0,40.0,18.3,72.8,461,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.41,5.8,5.79,06:30,18:30,0.0,0.0,49.3,2.91,16.3,18.3,72.8,2.31,0.0,0.0,1850.5
2026-03-17 05:13:00,2026-03-17 05:13:00,17.8,12,2.0,0.0,0.0,0.0,0.0,15.8,67.8,45.0,0,7.6,29.02,21.42,12.8,60.0,40.0,18.0,73.8,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.48,5.8,5.75,06:30,18:30,0.0,0.0,49.3,2.98,16.0,18.0,73.8,2.38,0.0,0.0,1850.5
2026-03-17 05:14:00,2026-03-17 05:14:00,18.2,11,0.5,0.0,0.0,0.0,0.0,16.4,67.7,45.0,0,8.26,29.1,20.85,12.5,60.0,40.0,18.2,71.6,440,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.77,06:30,18:30,0.0,0.0,49.2,2.97,16.2,18.2,71.6,2.37,0.0,0.0,1850.5
2026-03-17 05:15:00,2026-03-17 05:15:00,18.0,49,0.5,0.0,0.0,0.0,0.0,16.0,68.5,45.0,0,8.04,29.09,21.05,12.7,60.0,40.0,18.2,72.4,454,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.73,06:30,18:30,0.0,0.0,49.2,3.02,16.2,18.2,72.4,2.42,0.0,0.0,1850.5
2026-03-17 05:16:00,2026-03-17 05:16:00,18.1,140,0.8,0.0,0.0,0.0,0.0,16.1,68.1,45.0,0,8.73,29.12,20.4,12.3,60.0,40.0,18.2,70.0,440,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.5,5.8,5.74,06:30,18:30,0.0,0.0,49.1,3.0,16.2,18.2,70.0,2.4,0.0,0.0,1850.5
2026-03-17 05:17:00,2026-03-17 05:17:00,17.8,27,2.1,0.0,0.0,0.0,0.0,16.0,68.0,45.0,0,8.1,28.95,20.85,12.3,60.0,40.0,17.9,72.0,449,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.76,06:30,18:30,0.0,0.0,49.0,3.01,15.9,17.9,72.0,2.41,0.0,0.0,1850.5
2026-03-17 05:18:00,2026-03-17 05:18:00,17.9,280,1.2,0.0,0.0,0.0,0.0,15.9,67.6,45.0,0,7.7,29.04,21.35,12.8,60.0,40.0,18.1,73.5,471,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.83,06:30,18:30,0.0,0.0,49.0,3.01,16.1,18.1,73.5,2.41,0.0,0.0,1850.5
2026-03-17 05:19:00,2026-03-17 05:19:00,18.4,11,0.2,0.0,0.0,0.0,0.0,16.6,67.4,45.0,0,8.8,29.25,20.45,12.5,60.0,40.0,18.5,69.9,434,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.78,06:30,18:30,0.0,0.0,48.9,2.99,16.5,18.5,69.9,2.39,0.0,0.0,1850.5
2026-03-17 05:20:00,2026-03-17 05:20:00,17.7,50,2.9,0.0,0.0,0.0,0.0,15.6,68.6,45.0,0,7.57,28.83,21.27,12.4,60.0,40.0,17.7,73.8,452,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.7,06:30,18:30,0.0,0.0,48.9,3.03,15.7,17.7,73.8,2.43,0.0,0.0,1850.5
2026-03-17 05:21:00,2026-03-17 05:21:00,18.1,310,1.6,0.0,0.0,0.0,0.0,16.0,67.9,45.0,0,7.81,29.06,21.26,12.8,60.0,40.0,18.1,73.1,429,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.8,06:30,18:30,0.0,0.0,48.8,3.02,16.1,18.1,73.1,2.42,0.0,0.0,1850.5
2026-03-17 05:22:00,2026-03-17 05:22:00,18.3,247,3.6,0.0,0.0,0.0,0.0,16.3,66.5,45.0,0,8.03,29.13,21.1,12.8,60.0,40.0,18.3,72.4,442,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.73,06:30,18:30,0.0,0.0,48.8,3.03,16.3,18.3,72.4,2.43,0.0,0.0,1850.5
2026-03-17 05:23:00,2026-03-17 05:23:00,18.4,141,0.4,0.0,0.0,0.0,0.0,16.5,67.1,45.0,0,7.91,29.11,21.2,12.8,60.0,40.0,18.2,72.8,458,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.42,5.8,5.8,06:30,18:30,0.0,0.0,48.7,2.92,16.2,18.2,72.8,2.32,0.0,0.0,1850.5
2026-03-17 05:24:00,2026-03-17 05:24:00,18.2,89,0.3,0.0,0.0,0.0,0.0,16.1,65.2,45.0,0,7.96,29.08,21.12,12.7,60.0,40.0,18.2,72.6,470,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.75,06:30,18:30,0.0,0.0,48.7,3.02,16.2,18.2,72.6,2.42,0.0,0.0,1850.5
2026-03-17 05:25:00,2026-03-17 05:25:00,18.5,117,2.9,0.0,0.0,0.0,0.0,16.5,65.2,45.0,0,7.93,29.24,21.31,13.1,60.0,40.0,18.5,72.9,456,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.73,06:30,18:30,0.0,0.0,48.6,2.99,16.5,18.5,72.9,2.39,0.0,0.0,1850.5
2026-03-17 05:26:00,2026-03-17 05:26:00,18.3,58,1.4,0.0,0.0,0.0,0.0,16.2,67.9,45.0,0,7.88,29.02,21.14,12.6,60.0,40.0,18.0,72.8,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.78,06:30,18:30,0.0,0.0,48.6,3.03,16.0,18.0,72.8,2.43,0.0,0.0,1850.5
2026-03-17 05:27:00,2026-03-17 05:27:00,18.3,86,1.3,0.0,0.0,0.0,0.0,16.4,66.7,45.0,0,8.38,29.2,20.82,12.7,60.0,40.0,18.4,71.3,447,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.48,5.8,5.87,06:30,18:30,0.0,0.0,48.5,2.98,16.4,18.4,71.3,2.38,0.0,0.0,1850.5
2026-03-17 05:28:00,2026-03-17 05:28:00,18.5,297,0.7,0.0,0.0,0.0,0.0,16.7,65.8,25.0,0,8.52,29.29,20.77,12.8,25.0,22.0,18.6,70.9,446,450,0.0,100,0,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,0,0,26.0,18.0,자동,0,자동,0,0,150.0,1000.0,0.0,2.5,2.46,5.8,5.79,06:30,18:30,0.0,0.0,48.5,2.96,16.6,18.6,70.9,2.36,0.0,0.0,1850.5
